titulo,url,nome_do_canal,data,fonte,dici_teste_id
O que é Leptospirose?,https://www.youtube.com/watch?v=qbsdVDlDRKk,,Acesso em: 4/5/2024,Youtube,84
Leptospirose - Aula MR,https://www.youtube.com/watch?v=aEoCx6I7ots,,Acesso em: 4/5/2024,Youtube,84
"LEPTOSPIROSE - O QUE É, SINTOMAS, DIAGNÓSTICO E TRATAMENTO - DOENÇA DO RATO - INFECTOLOGIA",https://www.youtube.com/watch?v=CAdk-kVoNLc,,Acesso em: 4/5/2024,Youtube,84
VACINA PENTAVALENTE - PARTE 1,https://www.youtube.com/watch?v=Z6E7QjcFtAI,,Acesso em: 4/5/2024,Youtube,85
"Vacinas PENTAVALENTE, DTP, dT e dTpa (Aula Completa e Atualizada)",https://www.youtube.com/watch?v=eGZcrK6aeaw,,Acesso em: 4/5/2024,Youtube,85
VACINA PENTAVALENTE | Calendário de Vacinação Infantil | Parte 5,https://www.youtube.com/watch?v=78uu_j8fxKo,,Acesso em: 4/5/2024,Youtube,85
Micetoma MED 2021,https://www.youtube.com/watch?v=p_Tb_ineAUU,,Acesso em: 4/5/2024,Youtube,86
Micetoma MED,https://www.youtube.com/watch?v=5TZUoXWxhX0,,Acesso em: 4/5/2024,Youtube,86
Micetomas,https://www.youtube.com/watch?v=cJiax3GJwCo,,Acesso em: 4/5/2024,Youtube,86
A Peste Negra | Nerdologia,https://www.youtube.com/watch?v=Q87c4UBXTpY,,Acesso em: 4/5/2024,Youtube,87
Makima (Chainsaw Man) | A Peste | Isis Vasconcellos,https://www.youtube.com/watch?v=TTTpT0nzeEk,,Acesso em: 4/5/2024,Youtube,87
"PESTE NEGRA - História, Causas, Sintomas e Tratamento",https://www.youtube.com/watch?v=U4I-0OH-Szo,,Acesso em: 4/5/2024,Youtube,87
FUNGOS E MICOLOGIA (PARTE 4): MICOSES SISTÊMICAS - Profa Louise Helena.,https://www.youtube.com/watch?v=gyc7sDqiIag,,Acesso em: 4/5/2024,Youtube,88
DOENÇAS CAUSADAS POR PARASITAS - Parasitoses | Biologia com Samuel Cunha,https://www.youtube.com/watch?v=ypyFcOnYpSc,,Acesso em: 4/5/2024,Youtube,88
OLHO CLÍNICO - CROMOBLASTOMICOSE (30/03/15),https://www.youtube.com/watch?v=QfxAo16ZCHc,,Acesso em: 4/5/2024,Youtube,88
POLIOMIELITE,https://www.youtube.com/watch?v=MORhliCcwAQ,,Acesso em: 4/5/2024,Youtube,89
A VOLTA DA POLIOMIELITE: COMO SE PROTEGER,https://www.youtube.com/watch?v=twuOZuWpptc,,Acesso em: 4/5/2024,Youtube,89
POLIOMIELITE E SÍNDROME PÓS PÓLIO,https://www.youtube.com/watch?v=JOO1ZZQ_BPY,,Acesso em: 4/5/2024,Youtube,89
O que é e o que você precisa saber sobre PCDT,https://www.youtube.com/watch?v=5PIIFP2ibO0,,Acesso em: 4/5/2024,Youtube,90
PCDT Hanseníase,https://www.youtube.com/watch?v=A_sfvxH6eag,,Acesso em: 4/5/2024,Youtube,90
14 O que são os PCDT e DDTs no Sistema de Saúde?,https://www.youtube.com/watch?v=lx41TwWa9PA,,Acesso em: 4/5/2024,Youtube,90
"PIX OU PRESENTE | J Vila, Don Juan, Kelvinho, Ryan SP, GP, Luuky e Magal (Torricelli e DJ Carlinhos)",https://www.youtube.com/watch?v=D8kbEOIHJ6E,,Acesso em: 4/5/2024,Youtube,91
Tipos de serviços de Práticas Integrativas e Complementares Saúde - PNPIC,https://www.youtube.com/watch?v=2X8aDcknENc,,Acesso em: 4/5/2024,Youtube,91
Objetivos da Política Nacional de Práticas Integrativas e Complementares no SUS - PNPIC,https://www.youtube.com/watch?v=IdTYW4BkBw4,,Acesso em: 4/5/2024,Youtube,91
A VOLTA PREOCUPANTE DO VÍRUS MAIS LETAL DO MUNDO | Vírus da Raiva,https://www.youtube.com/watch?v=gXYSvLBoHAc,,Acesso em: 4/5/2024,Youtube,92
11 Passos para manejar a raiva,https://www.youtube.com/watch?v=IgO1pA1BppU,,Acesso em: 4/5/2024,Youtube,92
"Raiva humana causa 60 mil mortes por ano no mundo, diz OMS - Correspondente Médico",https://www.youtube.com/watch?v=fkMNuvxstQE,,Acesso em: 4/5/2024,Youtube,92
"Microcefalia: 5 anos depois, a vida de família transformada pela zika",https://www.youtube.com/watch?v=_1V4o6wRZhM,,Acesso em: 4/5/2024,Youtube,93
Saiba o que é a microcefalia | Momento Papo de Mãe,https://www.youtube.com/watch?v=VyPD-KSUMZg,,Acesso em: 4/5/2024,Youtube,93
"MICROCEFALIA: causas, manifestações e tratamentos necessários #PC #microcefalia",https://www.youtube.com/watch?v=mKVOC3mAMJA,,Acesso em: 4/5/2024,Youtube,93
LÚPUS: A Doença Autoimune que a Ciência Começou a ENTENDER,https://www.youtube.com/watch?v=ufOxITAKb_U,,Acesso em: 4/5/2024,Youtube,94
Lúpus: saiba tudo sobre essa doença autoimune. // Viver Bem,https://www.youtube.com/watch?v=0EfQLosgHMc,,Acesso em: 4/5/2024,Youtube,94
Sintomas de Lúpus [SINAIS PERIGOSOS PARA PRESTAR ATENÇÃO],https://www.youtube.com/watch?v=AqlNOMnoOMw,,Acesso em: 4/5/2024,Youtube,94
Tudo sobre o ROTAVÍRUS | MACETES DE MÃE,https://www.youtube.com/watch?v=O2aZJbSsAzg,,Acesso em: 4/5/2024,Youtube,95
VACINA ROTAVÍRUS (Aula completa e Atualizada),https://www.youtube.com/watch?v=b6a4t9kckEI,,Acesso em: 4/5/2024,Youtube,95
VACINA ROTAVÍRUS | Calendário de vacinação infantil | VORH | Parte 6,https://www.youtube.com/watch?v=8yYQ7s_NJ5I,,Acesso em: 4/5/2024,Youtube,95
Médico explica por que OMS deixou de classificar mpox como emergência de saúde global | LIVE CNN,https://www.youtube.com/watch?v=byW1PUew01A,,Acesso em: 4/5/2024,Youtube,96
Mpox: entenda tudo sobre a doença,https://www.youtube.com/watch?v=gvqYnoGyGyw,,Acesso em: 4/5/2024,Youtube,96
Como é ter monkeypox? | Lucas Raniel,https://www.youtube.com/watch?v=vfMQkSVNr_Y,,Acesso em: 4/5/2024,Youtube,96
"Mucormicose: 5 perguntas sobre a rara infecção conhecida como &#39;fungo negro&#39;, ligada à covid-19",https://www.youtube.com/watch?v=5tilYHAu3Fk,,Acesso em: 4/5/2024,Youtube,97
Dr. Álvaro Furtado explica como a mucormicose se desenvolve em pacientes com Covid-19,https://www.youtube.com/watch?v=WKxmBXEr4fk,,Acesso em: 4/5/2024,Youtube,97
Fungo Negro: Principais dúvidas sobre a Mucormicose #fungonegro,https://www.youtube.com/watch?v=6LgEbu5IA34,,Acesso em: 4/5/2024,Youtube,97
Mucormicose,https://www.youtube.com/watch?v=BZAADeEOSiI,,Acesso em: 4/5/2024,Youtube,97
FUNGO NEGRO - Entenda a Mucormicose 🔬,https://www.youtube.com/watch?v=k3PnPRRlZ-U,,Acesso em: 4/5/2024,Youtube,97
Mucormicose e a Covid-19,https://www.youtube.com/watch?v=SI6ST63tWPU,,Acesso em: 4/5/2024,Youtube,97
Mucormicose: saiba o que é o “fungo negro” e  qual a relação com a Covid-19.,https://www.youtube.com/watch?v=6CA04Esg9M4,,Acesso em: 4/5/2024,Youtube,97
Mucormicose: o que é o fungo negro que tem agravado os casos de Covid-19 na Índia?,https://www.youtube.com/watch?v=1gNhRss_udM,,Acesso em: 4/5/2024,Youtube,97
"PNEUMONIAS FÚNGICAS: FUSARIOSE, ESPOROTRICOSE E MUCORMICOSE",https://www.youtube.com/watch?v=Ja_QGusX1Ts,,Acesso em: 4/5/2024,Youtube,97
MUCORMICOSE,https://www.youtube.com/watch?v=5XDxgwIL-l0,,Acesso em: 4/5/2024,Youtube,97
"Médico de Joinville explica o que é a Mucormicose, ou fungo negro, e como evitar a doença",https://www.youtube.com/watch?v=8jUMzf4A9dY,,Acesso em: 4/5/2024,Youtube,97
MUCORMICOSE: O FUNGO PRETO ASSOCIADO A COVID,https://www.youtube.com/watch?v=y0O4kLd4_Ss,,Acesso em: 4/5/2024,Youtube,97
Mucormicose: Fungo Negro mutila pacientes de Covid-19 na Índia,https://www.youtube.com/watch?v=-pX7D3QZzmI,,Acesso em: 4/5/2024,Youtube,97
Epidemia Mucormicose Surto de Fungo Negro Preto nos Pacientes de Covid-19 na Índia,https://www.youtube.com/watch?v=UtrprFY20l0,,Acesso em: 4/5/2024,Youtube,97
Fungo Negro e pacientes com Covid-19!#MUCORMICOSE!,https://www.youtube.com/watch?v=7QmnUexqhxg,,Acesso em: 4/5/2024,Youtube,97
Fungo preto da índia mucormicose covid 19,https://www.youtube.com/watch?v=YhgafyTdzvg,,Acesso em: 4/5/2024,Youtube,97
FUNGO PRETO A MUCORMICOSE (BLACK FUNGUS) QUE MATA | MUNDO EM ALERTA,https://www.youtube.com/watch?v=GRNaCTBia0c,,Acesso em: 4/5/2024,Youtube,97
FUNGO CARNÍVORO MUCORMICOSE,https://www.youtube.com/watch?v=FohZ6sbern4,,Acesso em: 4/5/2024,Youtube,97
MUCORMICOSE (fungo negro) pesadelo na pandemia.,https://www.youtube.com/watch?v=9CgFLgJDQ7w,,Acesso em: 4/5/2024,Youtube,97
Correspondente médico: Fungo que afeta recuperados de Covid na Índia é raro - Correspondente Médico,https://www.youtube.com/watch?v=Pc65BZED0JM,,Acesso em: 4/5/2024,Youtube,97
MUCORMICOSE: O FUNGO PRETO QUE ESTÁ PREOCUPANDO AS PESSOAS | COVID-19,https://www.youtube.com/watch?v=ZrHMI80CS5Q,,Acesso em: 4/5/2024,Youtube,97
"Fungo Negro: Mucormicose, pesadelo da pandemia no Brasil",https://www.youtube.com/watch?v=fwf1pUgD2RY,,Acesso em: 4/5/2024,Youtube,97
Fungo Negro ou Mucormicose: mais de 9 mil infectados na índia.,https://www.youtube.com/watch?v=yHeiRxK-e7Y,,Acesso em: 4/5/2024,Youtube,97
Fungo negro | DC Explica,https://www.youtube.com/watch?v=NUjMLqJN8cw,,Acesso em: 4/5/2024,Youtube,97
O que é Meningite? Conheça os sintomas e as causas,https://www.youtube.com/watch?v=sMJBgX-s8xc,,Acesso em: 4/5/2024,Youtube,98
O que você precisa saber sobre o novo surto de meningite,https://www.youtube.com/watch?v=PlWCzOq0s6o,,Acesso em: 4/5/2024,Youtube,98
A Meningite - As Grandes Epidemias (4 de 5),https://www.youtube.com/watch?v=PtU22ckhBEQ,,Acesso em: 4/5/2024,Youtube,98
OQUE É A SÍNDROME DE HAFF?,https://www.youtube.com/watch?v=TGgKSMbAFrk,,Acesso em: 4/5/2024,Youtube,99
Especialista do HC-UFPE/Ebserh fala sobre a Doença de Haff,https://www.youtube.com/watch?v=2-hfWTOFXUM,,Acesso em: 4/5/2024,Youtube,99
"Veterinária morre vítima de &#39;urina preta&#39;, síndrome rara associada a peixes - Correspondente Médico",https://www.youtube.com/watch?v=GfRumpQpeII,,Acesso em: 4/5/2024,Youtube,99
Rubéola,https://www.youtube.com/watch?v=y2IIPSpDMZY,,Acesso em: 4/5/2024,Youtube,100
Doenças exantemáticas - Parte 1 (sarampo e rubéola) - Aula SanarFlix,https://www.youtube.com/watch?v=yK0RRQYVFKM,,Acesso em: 4/5/2024,Youtube,100
Rubéola sintomas / rubéola na gravidez / Como tratar rubéola?,https://www.youtube.com/watch?v=kP6C7UjFSFs,,Acesso em: 4/5/2024,Youtube,100
ONCOCERCOSE - ONCHOCERCA VOLVULUS (VERMINOSE) - PARASITOLOGIA | INFECTOLOGIA,https://www.youtube.com/watch?v=huN_EcSTJCE,,Acesso em: 4/5/2024,Youtube,101
Oncocercose,https://www.youtube.com/watch?v=_gfxqWQ0ylE,,Acesso em: 4/5/2024,Youtube,101
"Parasitologia: Onchocerca Volvulus - Manifestações Clínicas, Diagnóstico e Tratamento",https://www.youtube.com/watch?v=7-pxbm_eiis,,Acesso em: 4/5/2024,Youtube,101
Conheça os principais riscos relacionados à infecção por Salmonella - Correspondente Médico,https://www.youtube.com/watch?v=KB6M29NeMgk,,Acesso em: 5/5/2024,Youtube,102
SALMONELA - PROF. ALEXANDRE FUNCK,https://www.youtube.com/watch?v=VVZZO-g8lPg,,Acesso em: 5/5/2024,Youtube,102
SALMONELLA: SINAIS E SINTOMAS/DEIXA COM O PAPAI,https://www.youtube.com/watch?v=c0L_oHBfsT0,,Acesso em: 5/5/2024,Youtube,102
Estatuto do Idoso - Direito à Saúde (Profa. Juliana Mello),https://www.youtube.com/watch?v=5gyPoatElis,,Acesso em: 5/5/2024,Youtube,103
Saúde do Idoso - parte 1,https://www.youtube.com/watch?v=Va3aqXCOnZE,,Acesso em: 5/5/2024,Youtube,103
Saúde do idoso,https://www.youtube.com/watch?v=AUKBbTVtk1g,,Acesso em: 5/5/2024,Youtube,103
Saude do idoso: aspectos gerais.,https://www.youtube.com/watch?v=0Zu5Y0fWGzo,,Acesso em: 5/5/2024,Youtube,103
Caderno Atenção Básica nº 19 - Envelhecimento e Saúde da Pessoa Idosa - Parte I,https://www.youtube.com/watch?v=ik1r4EUQc4Y,,Acesso em: 5/5/2024,Youtube,103
Plano de saúde para idoso - como escolher o melhor?,https://www.youtube.com/watch?v=JCDa27htLX8,,Acesso em: 5/5/2024,Youtube,103
Saúde do Idoso - parte 5 - Alimentação,https://www.youtube.com/watch?v=t2DcZoDI29U,,Acesso em: 5/5/2024,Youtube,103
Saúde do idoso - parte 2,https://www.youtube.com/watch?v=5d0xARO3nZ0,,Acesso em: 5/5/2024,Youtube,103
3 REMÉDIOS QUE PIORAM MUITO A SAÚDE DO IDOSO!,https://www.youtube.com/watch?v=YW-In6Up73M,,Acesso em: 5/5/2024,Youtube,103
Saude do Idoso - Demências Irreverssiveis - Dica de Prova,https://www.youtube.com/watch?v=b0oLJkPqdCE,,Acesso em: 5/5/2024,Youtube,103
AVALIAÇÃO DA SAÚDE DO IDOSO PARA DEFINIÇÃO DA PROPORCIONALIDADE TERAPÊUTICA.mp4,https://www.youtube.com/watch?v=_V_0RztmZrk,,Acesso em: 5/5/2024,Youtube,103
3 REMÉDIOS QUE PIORAM MUITO A SAÚDE DO IDOSO! Bônus lista completa de medicamentos ruins nos idosos!,https://www.youtube.com/watch?v=WfFECeOxgn8,,Acesso em: 5/5/2024,Youtube,103
Saúde do Idoso - parte 3 - saúde bucal,https://www.youtube.com/watch?v=IaXfBDysBpw,,Acesso em: 5/5/2024,Youtube,103
5 MEDICAÇÕES PERIGOSAS PARA O IDOSO,https://www.youtube.com/watch?v=S2ZsksNklAs,,Acesso em: 5/5/2024,Youtube,103
Envelhecimento do Idoso,https://www.youtube.com/watch?v=wp0GyrCc-Jg,,Acesso em: 5/5/2024,Youtube,103
Saúde do Idoso Aula 01,https://www.youtube.com/watch?v=g6ZLFdSQl98,,Acesso em: 5/5/2024,Youtube,103
ESTATUTO DO IDOSO - Direitos e Garantias (Resumo),https://www.youtube.com/watch?v=YaXpMue6kH0,,Acesso em: 5/5/2024,Youtube,103
A saúde do idoso e o processo de envelhecimento,https://www.youtube.com/watch?v=6hlg34OiAw4,,Acesso em: 5/5/2024,Youtube,103
Saúde do Idoso - parte 4,https://www.youtube.com/watch?v=Md9Pk9y1w8w,,Acesso em: 5/5/2024,Youtube,103
Questões Comentadas - Saúde do Idoso,https://www.youtube.com/watch?v=Afdhc5NmG9E,,Acesso em: 5/5/2024,Youtube,103
FISIOTERAPIA DO IDOSO - Atuação da fisioterapia na saúde do idoso - Avaliação do idoso fisioterapia,https://www.youtube.com/watch?v=S4UFnuX847Q,,Acesso em: 5/5/2024,Youtube,103
Questões Comentadas - Saúde do Idoso,https://www.youtube.com/watch?v=aA7MwhplW1o,,Acesso em: 5/5/2024,Youtube,103
Aula de Apresentação - Enfermagem na Saúde do Idoso - Prof. Edinailson de Souza,https://www.youtube.com/watch?v=NZBH7BjrPls,,Acesso em: 5/5/2024,Youtube,103
ATUALIZAÇÃO | Calendário Nacional de Vacinação do Adulto e do Idoso (2022) - AULA COMPLETA,https://www.youtube.com/watch?v=F9L-Clo6gnM,,Acesso em: 5/5/2024,Youtube,103
Bem estar do idoso | Vida &amp; Saúde,https://www.youtube.com/watch?v=jjnfHcTB5Lo,,Acesso em: 5/5/2024,Youtube,103
🚨Acidente queda de altura DESLOCAMENTO CODIGO 3  #samu #socorrista #deslocamento #192 #mulheres,https://www.youtube.com/watch?v=McEC4wsFHVo,,Acesso em: 5/5/2024,Youtube,104
#78 Policial ferido após disparo de arma de fogo! MOTOLÂNCIA SAMU192 GMAU-JP #samu #youtube #policia,https://www.youtube.com/watch?v=Nk2GudD8pis,,Acesso em: 5/5/2024,Youtube,104
Samu 192 NÃO é TAXI e não passa ninguém na frente sem necessidade!!!!!!,https://www.youtube.com/watch?v=cr1ezyAHU_g,,Acesso em: 5/5/2024,Youtube,104
Pense - Contra Cultura (Lyric Video),https://www.youtube.com/watch?v=5J2404mLBhc,,Acesso em: 5/5/2024,Youtube,105
Pense (Forever and For Always),https://www.youtube.com/watch?v=dg7C3dcE-xs,,Acesso em: 5/5/2024,Youtube,105
Espelho da Alma,https://www.youtube.com/watch?v=hqupPBoBvgM,,Acesso em: 5/5/2024,Youtube,105
Saúde do adolescente,https://www.youtube.com/watch?v=cqYpKq6xews,,Acesso em: 5/5/2024,Youtube,106
Saúde do adolescente: aspectos gerais. Parte 1,https://www.youtube.com/watch?v=Fn_lULcmr6I,,Acesso em: 5/5/2024,Youtube,106
A saúde dos adolescentes,https://www.youtube.com/watch?v=S7YmIQOy0xg,,Acesso em: 5/5/2024,Youtube,106
5 ALIMENTOS PROIBIDO PARA HOMENS: BAIXAM LIBIDO,https://www.youtube.com/watch?v=SmX49jufqBE,,Acesso em: 5/5/2024,Youtube,107
o que ESTÁ ERRADO com a SAÚDE MENTAL dos HOMENS? (com Amanda Ramalho),https://www.youtube.com/watch?v=vwctnI24kZ0,,Acesso em: 5/5/2024,Youtube,107
POR HOMENS NÃO CUIDAM DE SUA SAÚDE MENTAL? (com Minutos Psíquicos) | PODCAST DO MHM,https://www.youtube.com/watch?v=cT453Tm0nS8,,Acesso em: 5/5/2024,Youtube,107
"Sarampo: conheça os riscos, sintomas e tratamento da doença - Correspondente Médico",https://www.youtube.com/watch?v=g8ddDsFpIvI,,Acesso em: 5/5/2024,Youtube,108
Você e o Doutor explica tudo sobre o sarampo,https://www.youtube.com/watch?v=ofFb1CBkMPM,,Acesso em: 5/5/2024,Youtube,108
Quem deve tomar a vacina contra o sarampo | Coluna #117,https://www.youtube.com/watch?v=FvXye0_Cwok,,Acesso em: 5/5/2024,Youtube,108
Saúde da Criança- Resumo e Questão de prova,https://www.youtube.com/watch?v=8SyFjuJnuHo,,Acesso em: 5/5/2024,Youtube,109
Política Nacional de Atenção Integral à Saúde da Criança - PNAISC,https://www.youtube.com/watch?v=rzide7nnUp0,,Acesso em: 5/5/2024,Youtube,109
Saúde da Criança - Aula 01 ALEITAMENTO MATERNO,https://www.youtube.com/watch?v=CsgTr7hZSFs,,Acesso em: 5/5/2024,Youtube,109
Saúde da Pessoa com Deficiência,https://www.youtube.com/watch?v=eP1bLS0dICI,,Acesso em: 5/5/2024,Youtube,110
Ministério da Saúde lança Diretrizes de Atenção à Saúde da Pessoa com Deficiência,https://www.youtube.com/watch?v=xYUzWAK6VPQ,,Acesso em: 5/5/2024,Youtube,110
Política Nacional de Saúde da Pessoa com Deficiência - Trabalho de Saúde Coletiva,https://www.youtube.com/watch?v=I-eIjkmlC8s,,Acesso em: 5/5/2024,Youtube,110
Sífilis Congênita (Profa. Juliana Mello),https://www.youtube.com/watch?v=LsOCJ_4A114,,Acesso em: 5/5/2024,Youtube,111
O que é sífilis congênita? Como ela ocorre? | Transmissão vertical | Gestante | Dr. Victor Proença,https://www.youtube.com/watch?v=vsC6NRxlrrw,,Acesso em: 5/5/2024,Youtube,111
Sífilis congênita para Residência Médica,https://www.youtube.com/watch?v=n3G-DCcG-ZE,,Acesso em: 5/5/2024,Youtube,111
"SÍNDROME DA RUBEOLA CONGÊNITA │ O QUE É, QUAL GRAVIDADE, TEM VACINA, QUANDO FAZER O EXAME?",https://www.youtube.com/watch?v=YmtDfTaMZr0,,Acesso em: 5/5/2024,Youtube,112
NEONATOLOGIA - TORCHS (RUBÉOLA),https://www.youtube.com/watch?v=d15q8pPHZww,,Acesso em: 5/5/2024,Youtube,112
RUBÉOLA NA GESTAÇÃO - como diagnosticar ?,https://www.youtube.com/watch?v=rBhSy-Ck9AE,,Acesso em: 5/5/2024,Youtube,112
O Que é Síndrome de Burnout ou Síndrome do Esgotamento,https://www.youtube.com/watch?v=jSmhjqdqvcM,,Acesso em: 5/5/2024,Youtube,113
SÍNDROME DE BURNOUT | ANA BEATRIZ,https://www.youtube.com/watch?v=4VAaU5ENyiQ,,Acesso em: 5/5/2024,Youtube,113
Esgotamento no trabalho l Saiba reconhecer os sintomas da Síndrome de Burnout,https://www.youtube.com/watch?v=S6Sa7wc0Jq8,,Acesso em: 5/5/2024,Youtube,113
Claramente: Quando o ciúmes é patologia - Orientações de saúde para viajantes - Parte 3 (27/03/20),https://www.youtube.com/watch?v=JOH7QsR0FvI,,Acesso em: 5/5/2024,Youtube,114
Receita: Batata canadense - Orientações de saúde para viajantes - Parte 4 (27/03/20),https://www.youtube.com/watch?v=azI6ce3w8OM,,Acesso em: 5/5/2024,Youtube,114
HIGIENE NO BRASIL COLÔNIA E IMPÉRIO - A VISÃO DOS VIAJANTES ESTRANGEIROS: sujo fala do  mal lavado,https://www.youtube.com/watch?v=npy8G-lNlHQ,,Acesso em: 5/5/2024,Youtube,114
VAMOS FALAR SOBRE SAÚDE MENTAL? • PSICOLOGIA • Casule Saúde e Bem-estar,https://www.youtube.com/watch?v=kuA2l7tXtE4,,Acesso em: 5/5/2024,Youtube,115
Vamos falar sobre saúde mental? | Lilian Scheinkman,https://www.youtube.com/watch?v=UU-bd1lj3Kg,,Acesso em: 5/5/2024,Youtube,115
Por Que Ninguém Fala Sobre Saúde Mental? | Autoridade Fitness,https://www.youtube.com/watch?v=UwyE_XIQ7DA,,Acesso em: 5/5/2024,Youtube,115
Diamond Platnumz Ft Chley - Shu! (Official Lyric Audio),https://www.youtube.com/watch?v=To9FQolFs1Y,,Acesso em: 5/5/2024,Youtube,116
Diamond Platnumz feat Chley - Shu! (Official Music Video),https://www.youtube.com/watch?v=e2byDgJ8AyA,,Acesso em: 5/5/2024,Youtube,116
SHU ganhou SUA CICATRIZ nesse episódio (beyblade burst),https://www.youtube.com/watch?v=BV_W7VuYNMc,,Acesso em: 5/5/2024,Youtube,116
Conceitos de Saúde Única (CC Saúde Única),https://www.youtube.com/watch?v=nguvXUN_i6Y,,Acesso em: 5/5/2024,Youtube,117
Entenda o que é Saúde Única,https://www.youtube.com/watch?v=ZasNxgRmVnU,,Acesso em: 5/5/2024,Youtube,117
Descomplicando - Saúde Única,https://www.youtube.com/watch?v=cg6yI3ED8I0,,Acesso em: 5/5/2024,Youtube,117
Os princípios do SUS,https://www.youtube.com/watch?v=PzVxQkNyqLs,,Acesso em: 5/5/2024,Youtube,118
"PRICÍPIOS do SUS - Doutrinários e Organizacionais, aprenda de vez... MACETE TOP",https://www.youtube.com/watch?v=jHMqEVgDjd8,,Acesso em: 5/5/2024,Youtube,118
COMPILADO DE EDIT SUS DOS YOUTUBERS 🤨,https://www.youtube.com/watch?v=41juygOrCPY,,Acesso em: 5/5/2024,Youtube,118
PROTOCOLOS DE SEGURANÇA DO PACIENTE (Aula completa),https://www.youtube.com/watch?v=HttPzmSU1tg,,Acesso em: 5/5/2024,Youtube,119
Metas internacionais Segurança do paciente,https://www.youtube.com/watch?v=oR_ABUqRkfw,,Acesso em: 5/5/2024,Youtube,119
SEGURANÇA DO PACIENTE: RDC nº 36/2013 - Parte 1 - Conceitos importantes que caem nas provas,https://www.youtube.com/watch?v=SPCeLdmyabM,,Acesso em: 5/5/2024,Youtube,119
O que é a Talassemia?,https://www.youtube.com/watch?v=WpNwgvoJ4RY,,Acesso em: 5/5/2024,Youtube,120
TALASSEMIAS - (TALASSEMIA BETA E TALASSEMIA ALFA) - HEMATOLOGIA,https://www.youtube.com/watch?v=uPGV07D7Qgs,,Acesso em: 5/5/2024,Youtube,120
"O que é TALASSEMIA? Quais são os tipos? | Geydson Cruz [MD,MSc]",https://www.youtube.com/watch?v=EG-VopWRYH8,,Acesso em: 5/5/2024,Youtube,120
SÍFILIS ou CANCRO DURO - IST ou DST | Biologia com Samuel Cunha,https://www.youtube.com/watch?v=hepcCubW4hM,,Acesso em: 5/5/2024,Youtube,121
Sintomas e tratamento da sífilis | Bruno Ishigami,https://www.youtube.com/watch?v=peXfo57YFr8,,Acesso em: 5/5/2024,Youtube,121
"Sífilis – causas, sintomas e tratamento | Sua Saúde na Rede",https://www.youtube.com/watch?v=l8JU_xHvs7U,,Acesso em: 5/5/2024,Youtube,121
"TROMBOSE - O que é, tipos, causas e sintomas | Biologia com Samuel Cunha",https://www.youtube.com/watch?v=ftmZskAuDoE,,Acesso em: 5/5/2024,Youtube,123
O que exatamente é a trombose? Especialista tira as dúvidas mais comuns | DE Responde,https://www.youtube.com/watch?v=YA2qXrF3LW8,,Acesso em: 5/5/2024,Youtube,123
Trombose e embolia pulmonar | Cyrillo Cavalheiro,https://www.youtube.com/watch?v=098VVehcAWE,,Acesso em: 5/5/2024,Youtube,123
"Tuberculose - Fisiopatologia, transmissão, evoluções e apresentações clínicas (Vídeo-aula)",https://www.youtube.com/watch?v=gNn5hSrGiqA,,Acesso em: 5/5/2024,Youtube,124
Dia Mundial da Tuberculose: conheça os principais sintomas da doença - Correspondente Médico,https://www.youtube.com/watch?v=AhF3iJaoY14,,Acesso em: 5/5/2024,Youtube,124
"Tuberculose: Infecção Latente e Doença Ativa, Animação. Alila Medical Media Português",https://www.youtube.com/watch?v=q9GDRozsIBM,,Acesso em: 5/5/2024,Youtube,124
O Grande ESCÂNDALO dos PLANOS DE SAÚDE,https://www.youtube.com/watch?v=MoOoNiQxPPs,,Acesso em: 5/5/2024,Youtube,125
Dia Mundial Uma Só Saúde,https://www.youtube.com/watch?v=slpDetxfC54,,Acesso em: 5/5/2024,Youtube,125
PLATAFORMA &quot;UMA SÓ SAÚDE&quot;,https://www.youtube.com/watch?v=GZ-L0EB_RxU,,Acesso em: 5/5/2024,Youtube,125
O QUE É UMA UPA | UNIDADE DE PRONTO ATENDIMENTO,https://www.youtube.com/watch?v=onG76u8Vp60,,Acesso em: 5/5/2024,Youtube,126
UPA 24h: 3 Coisas que Você Precisa Saber | Pílulas de Emergência #05,https://www.youtube.com/watch?v=j1v2Ie4ixiw,,Acesso em: 5/5/2024,Youtube,126
TUDO SOBRE MINHA ROTINA HOSPITALAR | EM UMA UPA 24 H,https://www.youtube.com/watch?v=C-D3uuA3eEE,,Acesso em: 5/5/2024,Youtube,126
"TÉTANO - CAUSA, SINTOMAS, DIAGNÓSTICO E TRATAMENTO - INFECTOLOGIA",https://www.youtube.com/watch?v=_nUNjwOcLmU,,Acesso em: 5/5/2024,Youtube,127
DIP - Tétano Acidental - prof Gustavo Rocha,https://www.youtube.com/watch?v=RLyvcCfmesc,,Acesso em: 5/5/2024,Youtube,127
Tétano em Humanos,https://www.youtube.com/watch?v=zioLWEWOJ6A,,Acesso em: 5/5/2024,Youtube,127
"Tétano: O que é? Sintomas, riscos e prevenção",https://www.youtube.com/watch?v=S1dTAZtyMng,,Acesso em: 5/5/2024,Youtube,128
Tétano em Humanos,https://www.youtube.com/watch?v=zioLWEWOJ6A,,Acesso em: 5/5/2024,Youtube,128
"TÉTANO - CAUSA, SINTOMAS, DIAGNÓSTICO E TRATAMENTO - INFECTOLOGIA",https://www.youtube.com/watch?v=_nUNjwOcLmU,,Acesso em: 5/5/2024,Youtube,128
