titulo,url,nome_do_canal,data,fonte,anatomia_id
Treinamento em IA: passagem dos anéis cervicais em cérvix artificial,https://www.youtube.com/watch?v=2_rJ6Cq3rR8,,Acesso em: 11/5/2024,Youtube,114
How to Find and Measure Your Cervix,https://www.youtube.com/watch?v=ch_98SdvmV0,,Acesso em: 11/5/2024,Youtube,114
COMO COLOCAR CÍLIOS POSTIÇO E DEIXAR POR 10 DIAS? LOOK FRANCES,https://www.youtube.com/watch?v=cSJ-iQkSwKk,,Acesso em: 11/5/2024,Youtube,115
"✅EXTENSÃO DE CÍLIOS PARA CADA TIPO DE OLHO | Fio a Fio, Volume Russo, Volume Brasileiro e mais",https://www.youtube.com/watch?v=4cuRVgAv63s,,Acesso em: 11/5/2024,Youtube,115
✅ EXTENSÃO DE CÍLIOS EM CAMADAS | Passo a Passo para Iniciantes,https://www.youtube.com/watch?v=_9FZ3GQR0kE,,Acesso em: 11/5/2024,Youtube,115
DESAFIO 8 Minutos para Afinar a Cintura em Casa | Treino sem Equipamento - Carol Borba,https://www.youtube.com/watch?v=_0765gpf5T0,,Acesso em: 11/5/2024,Youtube,116
Diminuir a Cintura em Casa I Desafio de 10 dias,https://www.youtube.com/watch?v=sRu0reFD3o0,,Acesso em: 11/5/2024,Youtube,116
15 PASSOS PARA AFINAR SUA CINTURA RÁPIDO E FÁCIL! 🏋️‍♀️ | DICAS PARA TER A CINTURA FINA,https://www.youtube.com/watch?v=Lg14ZZBxNRk,,Acesso em: 11/5/2024,Youtube,116
"Glândulas Exócrinas, Endócrinas e Mistas - Tecido Epitelial Glandular - Histologia Animal",https://www.youtube.com/watch?v=ht2CQGIC7gk,,Acesso em: 11/5/2024,Youtube,117
Histologia: Tecido Epitelial Glandular. Videoaula | Anatomia e etc,https://www.youtube.com/watch?v=L0etCFznBFw,,Acesso em: 11/5/2024,Youtube,117
"Glândulas Exócrinas, Endócrinas e Mistas",https://www.youtube.com/watch?v=hadejat-JvM,,Acesso em: 11/5/2024,Youtube,117
"Causas, sintomas e tratamentos de infecção urinária - Vida Melhor - 03/04/2018",https://www.youtube.com/watch?v=MYEgfMVERuM,,Acesso em: 11/5/2024,Youtube,118
Infecção urinária em mulheres: TIPOS e SINTOMAS,https://www.youtube.com/watch?v=Vqly9TN7GHU,,Acesso em: 11/5/2024,Youtube,118
Você e o Doutor: Tire suas dúvidas sobre infecção urinária,https://www.youtube.com/watch?v=ASDW_Iobn1A,,Acesso em: 11/5/2024,Youtube,118
Sintomas da Infecção Urinária [SINAIS PERIGOSOS],https://www.youtube.com/watch?v=WbjB2vvQ-T0,,Acesso em: 11/5/2024,Youtube,118
INFECÇÃO HOSPITALAR: A culpa é Sua,https://www.youtube.com/watch?v=g2UhAikq80c,,Acesso em: 11/5/2024,Youtube,118
Como diferenciar uma IST de uma infecção urinária?,https://www.youtube.com/watch?v=NrkWyUMNcpU,,Acesso em: 11/5/2024,Youtube,118
INFECÇÃO dos RINS: o que é pielonefrite? O que causa? Quais os sintomas? Como tratar?,https://www.youtube.com/watch?v=PuRGmoN8tG8,,Acesso em: 11/5/2024,Youtube,118
Cranberries no Tratamento de Infecção Urinaria,https://www.youtube.com/watch?v=Fo8Q4CzaKHg,,Acesso em: 11/5/2024,Youtube,118
Infecção urinária ou CISTITE? Quais as diferenças? Quais os sintomas? Como saber?,https://www.youtube.com/watch?v=NY2iYA0MIqI,,Acesso em: 11/5/2024,Youtube,118
"Infecção Urinária: Sintomas, Diagnóstico e Tratamento | Explicação do Especialista",https://www.youtube.com/watch?v=BxTvZPJAf9Y,,Acesso em: 11/5/2024,Youtube,118
Saiba como prevenir infecções causadas por bactérias,https://www.youtube.com/watch?v=UVTH7JbcR5U,,Acesso em: 11/5/2024,Youtube,118
7 Sinais que Você Pode Ter uma Infecção Ocular,https://www.youtube.com/watch?v=rgVAS7jnJGc,,Acesso em: 11/5/2024,Youtube,118
Inflamação x Infecção: qual a diferença?,https://www.youtube.com/watch?v=kuVhUrpe1Fc,,Acesso em: 11/5/2024,Youtube,118
Infecção Urinária e Cistite | O que comer para Curar e Evitar,https://www.youtube.com/watch?v=67w1LXPBy08,,Acesso em: 11/5/2024,Youtube,118
Infecção Urinária ou Doença Sexualmente Transmissível (DST),https://www.youtube.com/watch?v=ZFxh5ZV5eto,,Acesso em: 11/5/2024,Youtube,118
INFECÇÃO HOSPITALAR X INFECÇÃO COMUNITÁRIA: QUAL A DIFERENÇA? | Profª Juliana Mello,https://www.youtube.com/watch?v=X61Q5yk6TCU,,Acesso em: 11/5/2024,Youtube,118
Infecção urinária - sintomas,https://www.youtube.com/watch?v=mWxvyjSCZUs,,Acesso em: 11/5/2024,Youtube,118
"TUDO QUE VOCÊ PRECISA SABER SOBRE INFECÇÃO DE OUVIDO, NARIZ E GARGANTA",https://www.youtube.com/watch?v=eFl72zuUHGQ,,Acesso em: 11/5/2024,Youtube,118
Como Prevenir Infecção Urinária no Idoso,https://www.youtube.com/watch?v=57zvnoUw37g,,Acesso em: 11/5/2024,Youtube,118
Infecção Hospitalar / O que é CCIH? Comissão de Controle de Infecção Hospitalar #79,https://www.youtube.com/watch?v=ojC86IR5Uak,,Acesso em: 11/5/2024,Youtube,118
Como tratar a infecção urinária de repetição | Dr Juliano Teles,https://www.youtube.com/watch?v=cTwYkDzbuOI,,Acesso em: 11/5/2024,Youtube,118
Infecção urinária atinge metade das mulheres; veja como se prevenir e tratar,https://www.youtube.com/watch?v=35F5Pv2T__s,,Acesso em: 11/5/2024,Youtube,118
Antibióticos no tratamento de infecção ortopédica | Dr. Mário Soares,https://www.youtube.com/watch?v=Vg21ap22mRg,,Acesso em: 11/5/2024,Youtube,118
Infecção viral e bacteriana | Dr. Salim CRM 43.163,https://www.youtube.com/watch?v=Wne8VmNki14,,Acesso em: 11/5/2024,Youtube,118
Da imunidade à mente: a importância dos micróbios intestinais,https://www.youtube.com/watch?v=d2TZNhz2KHo,,Acesso em: 11/5/2024,Youtube,119
Por que CUIDAR do INTESTINO?,https://www.youtube.com/watch?v=bvRSFi9A4sw,,Acesso em: 11/5/2024,Youtube,119
O poder do INTESTINO como SEGUNDO CÉREBRO,https://www.youtube.com/watch?v=ymGGsMMQZxM,,Acesso em: 11/5/2024,Youtube,119
O Tamanho do Clitóris Importa?,https://www.youtube.com/watch?v=hrYNlgaEbBQ,,Acesso em: 11/5/2024,Youtube,120
Os segredos sobre o clitóris,https://www.youtube.com/watch?v=zcmyDhuRYcg,,Acesso em: 11/5/2024,Youtube,120
Onde fica o clitóris? E como estimular para chegar ao orgasmo feminino,https://www.youtube.com/watch?v=YU_W057GRdY,,Acesso em: 11/5/2024,Youtube,120
O QUE NUNCA TE CONTARAM SOBRE GORDURA TRANS,https://www.youtube.com/watch?v=JWhqE4RO8B4,,Acesso em: 11/5/2024,Youtube,121
"PERDER GORDURA E GANHAR MASSA MUSCULAR AO MESMO TEMPO, É POSSÍVEL ?",https://www.youtube.com/watch?v=zqPA_xfQlVw,,Acesso em: 11/5/2024,Youtube,121
Como calcular gorduras na dieta,https://www.youtube.com/watch?v=c4OMdreBQks,,Acesso em: 11/5/2024,Youtube,121
Qual a diferença entre tumor maligno e tumor benigno?,https://www.youtube.com/watch?v=2A6nkywno_g,,Acesso em: 11/5/2024,Youtube,122
Qual a diferença entre grau do tumor e estadiamento do tumor?,https://www.youtube.com/watch?v=7R4-IURv6DA,,Acesso em: 11/5/2024,Youtube,122
TUMOR CEREBRAL: COMO DESCOBRIR CEDO? PRIMEIROS SINTOMAS?,https://www.youtube.com/watch?v=7UUosQPLG5Q,,Acesso em: 11/5/2024,Youtube,122
Goo Goo Dolls - Iris (Lyrics),https://www.youtube.com/watch?v=nYrEL9ecAWA,,Acesso em: 11/5/2024,Youtube,123
Goo Goo Dolls -  Iris (legendado),https://www.youtube.com/watch?v=XTGnMJEP3a8,,Acesso em: 11/5/2024,Youtube,123
"Goo Goo Dolls - Iris [Official Live In Buffalo, NY]",https://www.youtube.com/watch?v=_HZM0QiuUS8,,Acesso em: 11/5/2024,Youtube,123
Hemoglobina,https://www.youtube.com/watch?v=xqG6-Zyjo9U,,Acesso em: 11/5/2024,Youtube,124
3 motivos pelos quais a hemoglobina sobe!,https://www.youtube.com/watch?v=hhoSVRrPxCc,,Acesso em: 11/5/2024,Youtube,124
Hemoglobina e saturação - Aula 22 - Módulo 7: Fisiologia Humana,https://www.youtube.com/watch?v=lNXzTbSpnZA,,Acesso em: 11/5/2024,Youtube,124
ANATOMIA do ÚMERO: acidentes ósseos e inserções musculares,https://www.youtube.com/watch?v=Qwi5J1d1IxQ,,Acesso em: 11/5/2024,Youtube,125
Úmero,https://www.youtube.com/watch?v=lxOuNB1ORpw,,Acesso em: 11/5/2024,Youtube,125
DETALHES QUE FAZEM TODA DIFERENÇA! HOJE VOCÊ IRÁ CONHECER O ÚMERO DE VERDADE!,https://www.youtube.com/watch?v=pHKRUKf46Ck,,Acesso em: 11/5/2024,Youtube,125
7 ERROS NA HORA DE ESMALTAR AS UNHAS + DICAS EXTRAS,https://www.youtube.com/watch?v=qrQ-uHQhNLw,,Acesso em: 11/5/2024,Youtube,126
10 INSPIRAÇÕES DE UNHAS,https://www.youtube.com/watch?v=wvy7S9sOLEc,,Acesso em: 11/5/2024,Youtube,126
UNHAS DE FIBRA RÁPIDA E FÁCIL,https://www.youtube.com/watch?v=xzugjpqvNlA,,Acesso em: 11/5/2024,Youtube,126
ANATOMIA DO URETER BEXIGA E URETRA (ANATOMIA HUMANA) - SISTEMA URINÁRIO / EXCRETOR,https://www.youtube.com/watch?v=ENlaS_47tPE,,Acesso em: 11/5/2024,Youtube,127
"Histologia do Sistema Urinário: Ureter, Bexiga e Uretra",https://www.youtube.com/watch?v=WWhi5yMjP9g,,Acesso em: 11/5/2024,Youtube,127
CÁLCULO OBSTRUTIVO NA URETRA PROSTÁTICA,https://www.youtube.com/watch?v=d7_XvjtREmU,,Acesso em: 11/5/2024,Youtube,127
Dr.ª Luciana Garolla - Como funciona a cóclea?,https://www.youtube.com/watch?v=2_UgZNzCeX0,,Acesso em: 11/5/2024,Youtube,128
Implante coclear: Alternativa para casos de perda de audição,https://www.youtube.com/watch?v=K7YpOpnMx5s,,Acesso em: 11/5/2024,Youtube,128
COCLEA,https://www.youtube.com/watch?v=0sRdaHrl3E0,,Acesso em: 11/5/2024,Youtube,128
Hímen Complacente,https://www.youtube.com/watch?v=k84uTWyCFbA,,Acesso em: 11/5/2024,Youtube,129
O hímen  e o mito da virgindade,https://www.youtube.com/watch?v=WfVr8Y9O0M4,,Acesso em: 11/5/2024,Youtube,129
Tipos de Hímen,https://www.youtube.com/watch?v=4cPOKJlTRG8,,Acesso em: 11/5/2024,Youtube,129
Doença Diverticular do Cólon,https://www.youtube.com/watch?v=sDG3gOuw-WE,,Acesso em: 11/5/2024,Youtube,130
"Câncer de Cólon - causas, sintomas e tratamento",https://www.youtube.com/watch?v=bCdJFLVDi6s,,Acesso em: 11/5/2024,Youtube,130
COMO AGE O CÂNCER DO INTESTINO GROSSO? (CÂNCER DE CÓLON!),https://www.youtube.com/watch?v=FjYnlhm6ZQI,,Acesso em: 11/5/2024,Youtube,130
Anderson Freire - Coração Valente (Clipe Oficial MK Music em HD),https://www.youtube.com/watch?v=Hi9y53ymQO4,,Acesso em: 11/5/2024,Youtube,131
Marília Mendonça &amp; Maiara e Maraisa - Coração Bandido (Official Music Video),https://www.youtube.com/watch?v=lxcpH6kvnmg,,Acesso em: 11/5/2024,Youtube,131
Roberto Carlos - Coração (Áudio Oficial),https://www.youtube.com/watch?v=xbkrcoxIC7w,,Acesso em: 11/5/2024,Youtube,131
ANATOMIA DO URETER BEXIGA E URETRA (ANATOMIA HUMANA) - SISTEMA URINÁRIO / EXCRETOR,https://www.youtube.com/watch?v=ENlaS_47tPE,,Acesso em: 11/5/2024,Youtube,132
Sistema Urinário - Ureteres,https://www.youtube.com/watch?v=EXfPXyeMYpI,,Acesso em: 11/5/2024,Youtube,132
Qual o tamanho do canal do ureter?,https://www.youtube.com/watch?v=iEhSI4G3Z9c,,Acesso em: 11/5/2024,Youtube,132
MIOMA NO ÚTERO: QUANDO SE PREOCUPAR?,https://www.youtube.com/watch?v=Gr6zhZjJ9KE,,Acesso em: 11/5/2024,Youtube,133
"Câncer de útero: principais sintomas, diagnóstico e tratamento",https://www.youtube.com/watch?v=Upcp0KLJkgQ,,Acesso em: 11/5/2024,Youtube,133
Quais os sintomas do CÂNCER DE COLO DE ÚTERO?,https://www.youtube.com/watch?v=UkS6w9KXaAY,,Acesso em: 11/5/2024,Youtube,133
Revestimentos do Tecido Ósseo - Periósteo e Endósteo - Tecido Ósseo - Histologia Animal,https://www.youtube.com/watch?v=QKk1FuVIf6Y,,Acesso em: 11/5/2024,Youtube,134
AULATOMIA #19 - Periósteo (Sistema Esquelético Aula 6),https://www.youtube.com/watch?v=OBOfO_mamnc,,Acesso em: 11/5/2024,Youtube,134
Tudo Sobre Fraturas - Periósteo e o Endósteo fazem seu osso colar - AULA 3,https://www.youtube.com/watch?v=Mqm-ZjCS00U,,Acesso em: 11/5/2024,Youtube,134
Transplante de CÓRNEA - Câmera Opticam,https://www.youtube.com/watch?v=T9YIwLtzKzs,,Acesso em: 11/5/2024,Youtube,135
CÓRNEA - O SUPER PODER DA CÓRNEA | Série Anatomia Ocular,https://www.youtube.com/watch?v=V5NofNxzVr8,,Acesso em: 11/5/2024,Youtube,135
Córnea Fina,https://www.youtube.com/watch?v=zzvCvawzeuw,,Acesso em: 11/5/2024,Youtube,135
ÚVEA - Vamos entender a úvea,https://www.youtube.com/watch?v=L8sEOh-GF2w,,Acesso em: 11/5/2024,Youtube,136
Úvea,https://www.youtube.com/watch?v=L0iF4ONuJMM,,Acesso em: 11/5/2024,Youtube,136
Como diagnosticar a causa de uma uveíte na oftalmologia veterinária?,https://www.youtube.com/watch?v=_HJmik1f1T4,,Acesso em: 11/5/2024,Youtube,136
😱 DESCOBRI A BURLA ROUBADA DO NOVO EMOTE ESPECIAL DO ESCUDO NO STUMBLE GUYS! 🔥 ‹ KHORTEX ›,https://www.youtube.com/watch?v=-uiRZAwAjBM,,Acesso em: 11/5/2024,Youtube,137
SOCORRO! AGORA O PROPOLIS INVADIU A MINHA CONTA NO STUMBLE GUYS! ‹ KHORTEX ›,https://www.youtube.com/watch?v=3fUN4gVjFno,,Acesso em: 11/5/2024,Youtube,137
CÓRTEX CEREBRAL (Anatomia em 3D) - Rogério Souza #Minicurso #Dia2,https://www.youtube.com/watch?v=RP4KX1L0Qj4,,Acesso em: 11/5/2024,Youtube,137
Duodeno - Anatomia e funções,https://www.youtube.com/watch?v=TDSVGJyu5DM,,Acesso em: 11/5/2024,Youtube,138
"Sistema Digestório 14 - Anatomia do intestino delgado (duodeno, jejuno e íleo) - Vídeo aula",https://www.youtube.com/watch?v=EjPAx1PLD7Q,,Acesso em: 11/5/2024,Youtube,138
Biologia - Sistema Digestório: Duodeno,https://www.youtube.com/watch?v=WIQckXLRIDc,,Acesso em: 11/5/2024,Youtube,138
QUAL A FUNÇÃO DA ÚVULA? PRA QUE SERVE A ÚVULA? | MK Fisiologia,https://www.youtube.com/watch?v=xINFaJJx4fI,,Acesso em: 11/5/2024,Youtube,139
"Úvula /sininho/ campainha da garganta está inchada, o que pode ser?",https://www.youtube.com/watch?v=bnlMDpG56ZU,,Acesso em: 11/5/2024,Youtube,139
ÚVULA | ODONTO DICAS,https://www.youtube.com/watch?v=JUNwiEzknPY,,Acesso em: 11/5/2024,Youtube,139
Treino EXPLODE PERNAS na CHUVA! - Carol Borba,https://www.youtube.com/watch?v=AApy0QVb6z0,,Acesso em: 11/5/2024,Youtube,140
TREINO COMPLETO DE PERNAS | COMO CRESCER SUAS PERNAS RÁPIDO,https://www.youtube.com/watch?v=zvqvyeadsN4,,Acesso em: 11/5/2024,Youtube,140
O SEGREDO PARA FAZER AS PERNAS CRESCEREM,https://www.youtube.com/watch?v=-eody4KiVzs,,Acesso em: 11/5/2024,Youtube,140
VAGINA - Saiba mais sobre a sua.,https://www.youtube.com/watch?v=4kjZpXr69UQ,,Acesso em: 11/5/2024,Youtube,141
Mau cheiro na vagina? / Dra Roberta Gomes,https://www.youtube.com/watch?v=05WQFIoidWs,,Acesso em: 11/5/2024,Youtube,141
Por que os LACTOBACILOS são tão importantes pra vagina?,https://www.youtube.com/watch?v=1Aip-w0ncxM,,Acesso em: 11/5/2024,Youtube,141
Do Big Bang ao FETICHE por PÉS,https://www.youtube.com/watch?v=fnDC183i9VM,,Acesso em: 11/5/2024,Youtube,142
GANHEI DE UM PROFISSIONAL? - PES 2020,https://www.youtube.com/watch?v=B77FQjm21vc,,Acesso em: 11/5/2024,Youtube,142
ACABE com PÉS RACHADOS E SECOS em 1 APLICAÇÃO!,https://www.youtube.com/watch?v=uTC-fOoaFyo,,Acesso em: 11/5/2024,Youtube,142
"Descubra o Segredo das Válvulas de Processo: Esfera, Borboleta, Gaveta e Globo - Controle de Fluidos",https://www.youtube.com/watch?v=IF0r5zaO8jg,,Acesso em: 11/5/2024,Youtube,143
Válvulas solenoides | A beleza da engenharia,https://www.youtube.com/watch?v=vRFiyr5IiC4,,Acesso em: 11/5/2024,Youtube,143
Simbologia Válvulas Direcionais (Parte 02),https://www.youtube.com/watch?v=zx0iUVTbAkQ,,Acesso em: 11/5/2024,Youtube,143
6 curiosidades sobre a VULVA,https://www.youtube.com/watch?v=xwHQk-n8tf0,,Acesso em: 11/5/2024,Youtube,144
"Doutora, minha vulva é normal?",https://www.youtube.com/watch?v=z5h42Latbz0,,Acesso em: 11/5/2024,Youtube,144
Conheça melhor a sua vulva,https://www.youtube.com/watch?v=e8wX1lM6drQ,,Acesso em: 11/5/2024,Youtube,144
Sistema Respiratório 4/6: Anatomia dos Pulmões | Anatomia e etc,https://www.youtube.com/watch?v=M0zRrqGgVb4,,Acesso em: 11/5/2024,Youtube,145
"PULMÕES - Paulo Nazareth (feat. Os Arrais, Marcos Almeida) - Lyric Vídeo Oficial",https://www.youtube.com/watch?v=JmO_r9tvdhM,,Acesso em: 11/5/2024,Youtube,145
Minuto da Anatomia #21: Anatomia dos Pulmões - Sistema Respiratório,https://www.youtube.com/watch?v=6Ij2SocSOOQ,,Acesso em: 11/5/2024,Youtube,145
"Sistema Digestório 14 - Anatomia do intestino delgado (duodeno, jejuno e íleo) - Vídeo aula",https://www.youtube.com/watch?v=EjPAx1PLD7Q,,Acesso em: 11/5/2024,Youtube,146
"Biologia - Sistema Digestório: Jejuno, Íleo e Intestino Grosso",https://www.youtube.com/watch?v=iSB8Gut6P_8,,Acesso em: 11/5/2024,Youtube,146
"SISTEMA DIGESTÓRIO: Intestino Delgado (Duodeno, Jejuno e Íleo)",https://www.youtube.com/watch?v=0pSnVBsQIXA,,Acesso em: 11/5/2024,Youtube,146
Aula de Violão: Esse é o SEGREDO de COMO FAZER PESTANA sem sofrer 😩 ( o jeito mais fácil 👍 ),https://www.youtube.com/watch?v=6GW9Ylrb78M,,Acesso em: 11/5/2024,Youtube,147
PESTANA - Como fazer - 3 Passos para desbloquear - Faça isso 5 dias,https://www.youtube.com/watch?v=VyapU1sViu8,,Acesso em: 11/5/2024,Youtube,147
Domine PESTANAS em 1 semana (5 minutos por dia)!,https://www.youtube.com/watch?v=9mft2MBvQYg,,Acesso em: 11/5/2024,Youtube,147
Veias e Artérias: Quais diferenças?,https://www.youtube.com/watch?v=vP88X4QzSB0,,Acesso em: 11/5/2024,Youtube,148
Você sabe o que são ARTÉRIAS e VEIAS?,https://www.youtube.com/watch?v=pgFfBmeZID4,,Acesso em: 11/5/2024,Youtube,148
Veias - Prof. Kennedy Ramos.,https://www.youtube.com/watch?v=WMgrYRbvU_4,,Acesso em: 11/5/2024,Youtube,148
TCHAU DOR NO JOELHO!,https://www.youtube.com/watch?v=vB4koF8uElY,,Acesso em: 11/5/2024,Youtube,149
Exercícios p/ FORTALECER O JOELHO em casa  - Nível 0 - Técnicas simples p/ atrites e condropatias,https://www.youtube.com/watch?v=i3dNhtvTJQ4,,Acesso em: 11/5/2024,Youtube,149
DOR NA FRENTE DO JOELHO: O QUE PODE SER?,https://www.youtube.com/watch?v=YZ3cNyZaf8k,,Acesso em: 11/5/2024,Youtube,149
ACHADOS DE ESTENOSE HIPERTRÓFICA DE PILORO NO ULTRASSOM,https://www.youtube.com/watch?v=oZLuJxgCHuM,,Acesso em: 11/5/2024,Youtube,150
DIAGNÓSTICO DE ESTENOSE HIPERTRÓFICA DO PILORO AO USG,https://www.youtube.com/watch?v=pQYe40DfpUw,,Acesso em: 11/5/2024,Youtube,150
Estenose Hipertrófica do Piloro a EHP | MACETES DE MÃE,https://www.youtube.com/watch?v=qXyI6pByNkY,,Acesso em: 11/5/2024,Youtube,150
Anatomia dos Ventrículos Cerebrais em 3D,https://www.youtube.com/watch?v=yooInXA-sNE,,Acesso em: 11/5/2024,Youtube,151
Os Ventrículos do Encéfalo e suas divisões [4K] - Neuroanatomia,https://www.youtube.com/watch?v=a8BqHPJBUZE,,Acesso em: 11/5/2024,Youtube,151
Neuroanatomia - Ventrículos e Líquor - Prof. Celimara,https://www.youtube.com/watch?v=LbVWrLfWmvg,,Acesso em: 11/5/2024,Youtube,151
PULSO e FREQUÊNCIA CARDÍACA | Sinais Vitais Ep.01,https://www.youtube.com/watch?v=bmm4f90H6YQ,,Acesso em: 11/5/2024,Youtube,152
Pulso (Sinais Vitais - Fundamentos de Enfermagem) - Profª Juliana Mello,https://www.youtube.com/watch?v=6hbMg7lidB4,,Acesso em: 11/5/2024,Youtube,152
NÃO CONFUNDA PULSO COM FREQUÊNCIA CARDÍACA,https://www.youtube.com/watch?v=Bxkt4Ehs-QI,,Acesso em: 11/5/2024,Youtube,152
Hipófise: Sistema Endócrino | Anatomia e etc,https://www.youtube.com/watch?v=4dtyvpswmhE,,Acesso em: 11/5/2024,Youtube,153
HIPÓFISE - Suas funções e principais doenças,https://www.youtube.com/watch?v=__UfJHiG7wg,,Acesso em: 11/5/2024,Youtube,153
Hipófise ou Pituitária,https://www.youtube.com/watch?v=AjQcF-EZs64,,Acesso em: 11/5/2024,Youtube,153
Lábios Divididos,https://www.youtube.com/watch?v=4YYNfkJwq6g,,Acesso em: 11/5/2024,Youtube,154
O que seus LÁBIOS REVELAM sobre sua SAÚDE? Repare nestes SINAIS!,https://www.youtube.com/watch?v=wIvFT1zE_C8,,Acesso em: 11/5/2024,Youtube,154
Como ter uma BOCA E LABIOS MAIS BONITOS | lábios ressecados e com pouco volume o que fazer?,https://www.youtube.com/watch?v=w9RTyndMmCM,,Acesso em: 11/5/2024,Youtube,154
Placenta (Embriologia - EP 5) | Biokrill Series,https://www.youtube.com/watch?v=KQqit32XaJM,,Acesso em: 11/5/2024,Youtube,155
Placenta: funções e características,https://www.youtube.com/watch?v=NdJ1Mj5hc08,,Acesso em: 11/5/2024,Youtube,155
Placenta Prévia - Prof. Convidado Dr. João Pedro Basmage,https://www.youtube.com/watch?v=_bpvstGrmd8,,Acesso em: 11/5/2024,Youtube,155
Derrame Pleural,https://www.youtube.com/watch?v=TtPnyI5Q_CA,,Acesso em: 11/5/2024,Youtube,156
Pleura,https://www.youtube.com/watch?v=WRa_oR403yI,,Acesso em: 11/5/2024,Youtube,156
Sistema Respiratório 4/6: Anatomia dos Pulmões | Anatomia e etc,https://www.youtube.com/watch?v=M0zRrqGgVb4,,Acesso em: 11/5/2024,Youtube,156
APRENDA A AVALIAR A PUPILA DA FORMA CERTA - AVALIAÇÃO PUPILAR,https://www.youtube.com/watch?v=HbQG-P7epE8,,Acesso em: 11/5/2024,Youtube,157
Alterações de pupila,https://www.youtube.com/watch?v=jnpJEJdjjwk,,Acesso em: 11/5/2024,Youtube,157
"ANAVITÓRIA, Vitor Kley - Pupila",https://www.youtube.com/watch?v=9Sk7RQtSl5g,,Acesso em: 11/5/2024,Youtube,157
"Hidrosmina (vênula): quais benefícios deste remédio contra a má circulação, trombose e embolia",https://www.youtube.com/watch?v=zJjPV7UgNHo,,Acesso em: 11/5/2024,Youtube,158
"Artérias, arteríolas, vênulas e veias",https://www.youtube.com/watch?v=dnRz-8zMpGU,,Acesso em: 11/5/2024,Youtube,158
"Microcirculação (vênulas, capilares e líquido intersticial) – Fisiologia Humana",https://www.youtube.com/watch?v=wnxhMUJiVe4,,Acesso em: 11/5/2024,Youtube,158
Vértebras: Acidentes Ósseos,https://www.youtube.com/watch?v=jfO5GbUZQr8,,Acesso em: 11/5/2024,Youtube,159
COLUNA VERTEBRAL - Anatomia,https://www.youtube.com/watch?v=OQqcdF6ZRt8,,Acesso em: 11/5/2024,Youtube,159
Vértebras,https://www.youtube.com/watch?v=aIRy7F3t2jw,,Acesso em: 11/5/2024,Youtube,159
APRENDA TUDO SOBRE A LARINGE DE MANEIRA FÁCIL E DESCOMPLICADA!,https://www.youtube.com/watch?v=NZNAYucwzRc,,Acesso em: 11/5/2024,Youtube,160
Anatomia Humana CARTILAGENS da LARINGE (PRÁTICA),https://www.youtube.com/watch?v=CSbhn1x3nM4,,Acesso em: 11/5/2024,Youtube,160
TUDO O QUE VOCÊ PRECISA ENTENDER SOBRE A ESTRUTURA DA LARINGE ESTÁ NESSE VÍDEO!,https://www.youtube.com/watch?v=G53ebxYTVjM,,Acesso em: 11/5/2024,Youtube,160
DOR NA VIRILHA: CAUSAS E SINTOMAS,https://www.youtube.com/watch?v=7Qr-f-TeKzA,,Acesso em: 11/5/2024,Youtube,161
5 Dicas Rápidas para quem ABRIU a Virilha  Dr Rafael Tavares - Quadril #lesãoadutor,https://www.youtube.com/watch?v=ug4cJ6TLius,,Acesso em: 11/5/2024,Youtube,161
"Lesão na virilha após futebol, musculação, tenis ou corrida - Dr. David Gusmão",https://www.youtube.com/watch?v=oPOfpmvv9yE,,Acesso em: 11/5/2024,Youtube,161
3 dicas de exercícios simples para aliviar dor no quadril,https://www.youtube.com/watch?v=rp9lL42Kfz8,,Acesso em: 11/5/2024,Youtube,162
"Olha que lindo APRENDER TUDO sobre o Quadril, ao invés de decorar",https://www.youtube.com/watch?v=P6l2vQN90Ok,,Acesso em: 11/5/2024,Youtube,162
Quadril,https://www.youtube.com/watch?v=IVw4sWqk33k,,Acesso em: 11/5/2024,Youtube,162
Sintomas do Descolamento de Retina,https://www.youtube.com/watch?v=3Tf5dnkVojs,,Acesso em: 11/5/2024,Youtube,163
DESCOLAMENTO DE RETINA: FIQUE ATENTO!,https://www.youtube.com/watch?v=J9QPvRBQ0oA,,Acesso em: 11/5/2024,Youtube,163
LUA PAZ + SANCAJA | RETINAS (OFFICIAL VIDEO),https://www.youtube.com/watch?v=8C9GprI8ejU,,Acesso em: 11/5/2024,Youtube,163
Desvendando O Mundo dos VÍRUS | Resumo Completo,https://www.youtube.com/watch?v=LYBG9bSDJ2Q,,Acesso em: 11/5/2024,Youtube,164
"VÍRUS: O QUE SÃO, CARACTERÍSTICAS E ESTRUTURA | Resumo de Biologia para o Enem",https://www.youtube.com/watch?v=Kioj1eYcUMk,,Acesso em: 11/5/2024,Youtube,164
Vírus vs. bactérias - Qual é a diferença?,https://www.youtube.com/watch?v=1HTvCjPk0xk,,Acesso em: 11/5/2024,Youtube,164
"ANATOMIA DA FARINGE (NASOFARINGE, OROFARINGE E LARINGOFARINGE) - SISTEMA DIGESTÓRIO",https://www.youtube.com/watch?v=doz_8resmnI,,Acesso em: 11/5/2024,Youtube,165
"ANATOMIA DA FARINGE - AULA + PARÓDIA (NASOFARINGE, OROFARINGE E LARINGOFARINGE) - SISTEMA DIGESTÓRIO",https://www.youtube.com/watch?v=pCbFudy_l3Y,,Acesso em: 11/5/2024,Youtube,165
