titulo,url,nome_do_canal,data,fonte,dici_teste_id
"DOR NO OMBRO: CAUSAS,  SINTOMAS E TRATAMENTO DA LESÃO MANGUITO ROTADOR",https://www.youtube.com/watch?v=2IybSgY1ITo,,Acesso em: 6/5/2024,Youtube,54
"ESTIRAMENTO, CONTRATURA, DISTENSÃO E PONTO GATILHO: ENTENDA ESSAS LESÕES.",https://www.youtube.com/watch?v=Z-hwCetMDO8,,Acesso em: 6/5/2024,Youtube,54
5 Sintomas da arritmia cardíaca!,https://www.youtube.com/watch?v=tlyAxZ8fiFQ,,Acesso em: 6/5/2024,Youtube,55
Como é o tratamento de arritmia cardíaca? | Vida em Pulso,https://www.youtube.com/watch?v=BjRcEMLZiBg,,Acesso em: 6/5/2024,Youtube,55
Arritmia cardíaca | Autoexame,https://www.youtube.com/watch?v=MlngpIjaAnU,,Acesso em: 6/5/2024,Youtube,55
CONTAMINAÇÃO POR ARSÊNICO - @draelizetekaffer,https://www.youtube.com/watch?v=EVr9cQw9Q7A,,Acesso em: 6/5/2024,Youtube,56
VERDE ARSÊNICO: O LADO SOMBRIO E CRUEL DA MODA VITORIANA   ||    #HistóriaDaModa #ModaDeAntigamente,https://www.youtube.com/watch?v=Y9NRTYd7uu8,,Acesso em: 6/5/2024,Youtube,56
Envenenamento por arsênio: o Teste de Marsh,https://www.youtube.com/watch?v=E1uY52PiMbc,,Acesso em: 6/5/2024,Youtube,56
ANEMIA APLÁSICA (ESTUDO DAS ANEMIAS) - HEMATOLOGIA,https://www.youtube.com/watch?v=LEvZhjH0I0U,,Acesso em: 6/5/2024,Youtube,57
Anemia Aplástica - Tipos de Anemia - Sangue - Fisiologia Humana,https://www.youtube.com/watch?v=jN06Opk2hAk,,Acesso em: 6/5/2024,Youtube,57
Tudo sobre PTI e Anemia Aplásica com Dr. Phillip Scheinberg,https://www.youtube.com/watch?v=mVRtnq4rwPQ,,Acesso em: 6/5/2024,Youtube,57
Malformações Arteriovenosas (MAVs) - Dra.  Alessandra Gorgulho Explica,https://www.youtube.com/watch?v=rGXwmUQMoTQ,,Acesso em: 6/5/2024,Youtube,58
Malformação Arteriovenosa Cerebral,https://www.youtube.com/watch?v=NHxrfXwoq-I,,Acesso em: 6/5/2024,Youtube,58
Malformação Arteriovenosa (MAV) Frontal Esquerda / Left Frontal AVM.,https://www.youtube.com/watch?v=dHpC3bqPjL4,,Acesso em: 6/5/2024,Youtube,58
"DJ Boy “Boka Loka” - Mc’s Vine 7, Don Juan, Kako, Joãozinho VT, V7, Tuto, Erik, Pê Leal",https://www.youtube.com/watch?v=BBUdg9S4Ii4,,Acesso em: 6/5/2024,Youtube,59
